time/time_elapsed,time/iterations,time/fps,time/total_timesteps,train/policy_gradient_loss,train/entropy_loss,train/clip_fraction,train/clip_range,train/explained_variance,train/n_updates,train/loss,train/learning_rate,train/value_loss,train/approx_kl
1719,694,206,355328,0.0009696013585198671,-0.7871538940817118,0.12255859375,0.2,-62.397857666015625,2772,0.002213902072981,0.0003,6.9213844725024565e-09,0.020974461
1722,695,206,355840,0.007158363587222993,-0.7780183907598257,0.2412109375,0.2,-36.623138427734375,2776,-0.0036295719910413027,0.0003,6.568518756688846e-09,0.012900423
1724,696,206,356352,0.0017730786057654768,-0.7302101608365774,0.21142578125,0.2,-91.75825500488281,2780,-0.00738129997625947,0.0003,8.595015699164321e-09,0.006443518
1727,697,206,356864,0.003168306458974257,-0.7299822233617306,0.1240234375,0.2,-45.586669921875,2784,0.012757759541273117,0.0003,1.096887246587741e-07,0.01498981
1729,698,206,357376,-0.004628987924661487,-0.7979219183325768,0.1826171875,0.2,-27.16290855407715,2788,-0.01013539545238018,0.0003,7.2058934409702236e-09,0.0062468997
1732,699,206,357888,0.0015850805502850562,-0.7946819625794888,0.1748046875,0.2,-30.989965438842773,2792,0.019903210923075676,0.0003,1.5051407939448147e-08,0.024122586
1734,700,206,358400,0.001780051039531827,-0.867433700710535,0.1533203125,0.2,-43.93732452392578,2796,-0.01867024414241314,0.0003,8.290607173000453e-09,0.009800011
1737,701,206,358912,0.0013394622947089374,-0.8217771425843239,0.1435546875,0.2,-59.01755905151367,2800,0.023969311267137527,0.0003,1.5293956462381075e-08,0.008168081
1739,702,206,359424,0.003306383965536952,-0.8245492577552795,0.14404296875,0.2,-67.08804321289062,2804,-0.010506834834814072,0.0003,1.1319801165865506e-08,0.018281184
1741,703,206,359936,0.00030329928267747164,-0.7893039416521788,0.20263671875,0.2,-44.00669860839844,2808,-0.008413657546043396,0.0003,1.1862398438533539e-08,0.009931982
1744,704,206,360448,8.4640400018543e-05,-0.771978598088026,0.20361328125,0.2,-77.61137390136719,2812,-0.016486868262290955,0.0003,9.077245385902266e-09,0.011698371
1746,705,206,360960,0.004104601597646251,-0.848127206787467,0.14794921875,0.2,-20.625455856323242,2816,-0.020012404769659042,0.0003,8.290081010553507e-09,0.0114470115
1749,706,206,361472,-0.00031981655047275126,-0.7869791090488434,0.09375,0.2,-65.93791198730469,2820,-0.011692136526107788,0.0003,6.596768686861765e-09,0.008626431
1751,707,206,361984,0.0034208625729661435,-0.7893233057111502,0.17138671875,0.2,-74.75439453125,2824,-0.006921899039298296,0.0003,8.042771941496607e-09,0.008020392
1754,708,206,362496,-0.0005347946716938168,-0.7747156843543053,0.1376953125,0.2,-10.059895515441895,2828,-0.008385924622416496,0.0003,7.753275368949097e-09,0.009074916
1756,709,206,363008,-0.0023166284954641014,-0.7269212119281292,0.18994140625,0.2,-60.02162170410156,2832,-0.010367034934461117,0.0003,8.06772102596165e-09,0.019349288
1759,710,206,363520,0.002115362207405269,-0.7556512914597988,0.14013671875,0.2,-51.57445526123047,2836,-0.016588948667049408,0.0003,3.6536349633242704e-08,0.0056098956
1761,711,206,364032,0.0012679133214987814,-0.7322376556694508,0.0615234375,0.2,-46.7734375,2840,-0.002282174304127693,0.0003,6.626303304668735e-09,0.0026479617
1763,712,206,364544,-0.006644461944233626,-0.7142123188823462,0.2490234375,0.2,-1.359757661819458,2844,-0.011506020091474056,0.0003,5.475096594848017e-09,0.021170292
1766,713,206,365056,0.002057816891465336,-0.6896882597357035,0.13525390625,0.2,-53.85362243652344,2848,-0.008665190078318119,0.0003,6.7490062705122256e-09,0.0073764734
1768,714,206,365568,0.006909508316311985,-0.6815174128860235,0.19287109375,0.2,-54.81214904785156,2852,-0.01173082273453474,0.0003,6.958957191743886e-09,0.012705479
1771,715,206,366080,0.00011080538388341665,-0.6633665468543768,0.0390625,0.2,-40.71147155761719,2856,-0.008735470473766327,0.0003,1.477785643279328e-06,0.001879083
1773,716,206,366592,0.004988620494259521,-0.6334212478250265,0.18701171875,0.2,-0.1774153709411621,2860,-0.028070194646716118,0.0003,8.285345792868881e-05,0.016126482
1776,717,206,367104,0.003764849156141281,-0.6140248347073793,0.1181640625,0.2,-0.7218438386917114,2864,-0.009475618600845337,0.0003,0.000474184709779335,0.008289692
1778,718,206,367616,0.010493924841284752,-0.6422421056777239,0.17236328125,0.2,-0.013475775718688965,2868,0.00083576375618577,0.0003,0.00024118894227953547,0.05311801
1781,719,206,368128,0.010317010222934186,-0.5511017441749573,0.2197265625,0.2,-0.1899956464767456,2872,-0.010457916185259819,0.0003,7.122896161604331e-05,0.01444331
1783,720,206,368640,0.011480989400297403,-0.525974877178669,0.20751953125,0.2,-0.2678414583206177,2876,0.08661802113056183,0.0003,7.141804665489193e-06,0.041643687
1786,721,206,369152,0.0019506026292219758,-0.4988378919661045,0.07958984375,0.2,-0.12382912635803223,2880,-0.003323174314573407,0.0003,1.0425520238444008e-05,0.014820718
1788,722,206,369664,0.005375760258175433,-0.5379582466557622,0.17578125,0.2,-0.26339292526245117,2884,-0.023978274315595627,0.0003,2.5926511995510992e-05,0.015874956
1791,723,206,370176,0.010780812881421298,-0.5423477059230208,0.21435546875,0.2,-0.0050067901611328125,2888,-0.015581589192152023,0.0003,0.0006037299063113011,0.027538845
1793,724,206,370688,0.009929697029292583,-0.5462498422712088,0.205078125,0.2,-0.010918498039245605,2892,-0.00024201216001529247,0.0003,4.2740223921811094e-05,0.05289858
1796,725,206,371200,0.006199704977916554,-0.4973249975591898,0.12744140625,0.2,-0.014639735221862793,2896,0.011127792298793793,0.0003,3.060775489949208e-05,0.006734634
1798,726,206,371712,0.027451683534309268,-0.49301034957170486,0.3056640625,0.2,-0.026827454566955566,2900,0.09071225672960281,0.0003,4.0120759202011413e-05,0.11199678
1801,727,206,372224,0.010885308030992746,-0.5482035530731082,0.28857421875,0.2,-0.004147768020629883,2904,-0.0009111905237659812,0.0003,1.4637486488666696e-05,0.027033037
1803,728,206,372736,0.0023977868841029704,-0.557179007679224,0.2138671875,0.2,-0.01788914203643799,2908,-0.0048355706967413425,0.0003,9.867660592632888e-06,0.009987575
1805,729,206,373248,0.0032903290120884776,-0.5893226861953735,0.1318359375,0.2,-0.03491616249084473,2912,-0.01641295850276947,0.0003,0.0007670888326583025,0.023295585
1808,730,206,373760,0.000592651020269841,-0.5761484168469906,0.10498046875,0.2,-0.031598448753356934,2916,-0.007851422764360905,0.0003,0.00012282409731634303,0.017095586
1810,731,206,374272,0.006663098523858935,-0.5720214666798711,0.23291015625,0.2,-0.01498270034790039,2920,-0.022708391770720482,0.0003,4.4807839886473744e-05,0.036421176
1813,732,206,374784,0.0009294742485508323,-0.5841608922928572,0.1416015625,0.2,-0.03626394271850586,2924,-0.010502450168132782,0.0003,5.8468258005595075e-05,0.0113083515
1815,733,206,375296,0.009578991041053087,-0.6858103377744555,0.35888671875,0.2,-0.04275250434875488,2928,0.0018461483996361494,0.0003,8.104473462466899e-05,0.15178749
1818,734,206,375808,0.014905644347891212,-0.8037915360182524,0.3095703125,0.2,-0.06221187114715576,2932,0.07679736614227295,0.0003,1.3034882797358094e-05,0.045837946
